product,pred,true,score,true_n_dummy_nodes,sampled_n_dummy_nodes,nll,ell
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-28902.51990890503,-60954.34436035156
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-27826.72536468506,-61138.121643066406
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)O.COCCn1cc(-c2cccc(CCOCCC(=O)Cl)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-25285.504997253418,-60108.617195129395
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-25700.74942779541,-60307.82162475586
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-28875.01188659668,-61131.03113555908
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-30061.420112609863,-60938.527084350586
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CCOCCC(=O)OC(C)(C)C.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,3,-21528.573996543884,-61200.38984680176
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-28287.297956466675,-60563.81308746338
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-30521.940872192383,-61159.965827941895
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-29766.104431152344,-60870.408950805664
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-30373.610235214233,-60434.31169128418
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-28109.756450653076,-60641.74647521973
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(OCCC(=O)OC(C)(C)C)O(C)CCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,3,-14810.092551231384,-63027.03545379639
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)O.CCOC(=O)CCOCCc1cccc(-c2cnn(CCOC)c2)c1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,3,-24749.920252799988,-62829.62979888916
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-28961.858200073242,-61336.064712524414
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,COCCC(=O)OC(C)(C)C.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,2,-18796.989253997803,-60813.370292663574
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-30296.59991836548,-61066.07253265381
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-29753.746047973633,-59944.98108673096
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-26240.081115722656,-61438.07048034668
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-30732.245407104492,-59993.04489898682
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-27550.37215566635,-60764.99444580078
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-26721.01487159729,-61955.98538970947
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-32212.264888763428,-62768.28741455078
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-28987.42770767212,-62276.75517272949
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-26709.51764678955,-60498.60152435303
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-25230.177089691162,-59807.718353271484
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCOC(C)=O)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,4,-9868.099308490753,-64977.62734222412
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-28513.749082565308,-61254.89246368408
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-30531.399375915527,-60908.55662536621
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-27779.813298225403,-60757.73490905762
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-27822.832416534424,-60161.06896209717
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-26782.761004447937,-61672.32716369629
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-26952.497470855713,-60736.477767944336
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-29292.8415184021,-62241.046127319336
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-29003.894510269165,-61088.73784637451
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-29529.145792007446,-62329.28874206543
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCc1cccc(-c2cnn(CCOC)c2)c1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,2,-26963.860990524292,-61464.95400238037
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(-c2cnn(CCO)c2)c1.CO,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-24124.752059936523,-60079.21063232422
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-28089.027042388916,-60612.339263916016
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-31049.07462310791,-61352.503982543945
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-31902.458478927612,-63932.92687225342
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-31435.94052505493,-61476.14401245117
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-28664.357021331787,-61197.501289367676
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-27549.998195648193,-60730.04264831543
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-26232.563777923584,-59765.51067352295
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-29787.010738372803,-63030.01449584961
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-29730.43687057495,-63468.67002868652
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-28743.74176979065,-60141.64952087402
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-27369.571933746338,-60341.056007385254
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-28165.88143157959,-59718.306076049805
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CCOCCC(=O)OC(C)(C)C.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,3,-22161.62149143219,-62846.97024536133
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-28123.23370552063,-62217.47518157959
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-32099.860036849976,-61417.065673828125
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,COCCC(=O)OC(C)(C)C.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,2,-23594.77414417267,-62161.61841583252
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.CCOCCc1cccc(-c2cnn(CCOC)c2)c1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,3,-24695.25513458252,-62745.87920379639
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CCOCCC(=O)OC(C)(C)C.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,3,-16587.82910490036,-62863.821701049805
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-30154.452196121216,-61310.326263427734
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCO.COCCn1cc(-c2cccc(CCO)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0,10,1,-30917.11329460144,-60469.59504699707
CCOC(=O)CC(=O)CC(O)C=CC(=C(c1ccc(F)cc1)c1ccc(F)cc1)c1nnnn1CC,CCN#CC(C=CC(O)CC(=O)CC(=O)OCC)=C(c1ccc(F)cc1)c1ccc(F)cc1.N=N=N,CCOC(=O)CC(C)=O.CCn1nnnc1C(C=CC=O)=C(c1ccc(F)cc1)c1ccc(F)cc1,0,0,0,-40875.27420425415,-98714.35127258301
CCOC(=O)CC(=O)CC(O)C=CC(=C(c1ccc(F)cc1)c1ccc(F)cc1)c1nnnn1CC,CCN#CC(C=CC(O)CC(=O)CC(=O)OCC)=C(c1ccc(F)cc1)c1ccc(F)cc1.C[Si](C)(C)N=N=N,CCOC(=O)CC(C)=O.CCn1nnnc1C(C=CC=O)=C(c1ccc(F)cc1)c1ccc(F)cc1,0,0,4,-41847.80337905884,-101207.30986022949
CCOC(=O)CC(=O)CC(O)C=CC(=C(c1ccc(F)cc1)c1ccc(F)cc1)c1nnnn1CC,CCN=N=N.CCOC(=O)CC(=O)CC(O)C=CC(C#N)=C(c1ccc(F)cc1)c1ccc(F)cc1.C[Si](C)(C)C,CCOC(=O)CC(C)=O.CCn1nnnc1C(C=CC=O)=C(c1ccc(F)cc1)c1ccc(F)cc1,0,0,5,-40577.48671722412,-102802.18678283691
CCOC(=O)CC(=O)CC(O)C=CC(=C(c1ccc(F)cc1)c1ccc(F)cc1)c1nnnn1CC,CCN#CC(C=CC(O)CC(=O)CC(=O)OCC)=C(c1ccc(F)cc1)c1ccc(F)cc1.N=N=N,CCOC(=O)CC(C)=O.CCn1nnnc1C(C=CC=O)=C(c1ccc(F)cc1)c1ccc(F)cc1,0,0,0,-39131.79001235962,-90943.8454284668
CCOC(=O)CC(=O)CC(O)C=CC(=C(c1ccc(F)cc1)c1ccc(F)cc1)c1nnnn1CC,CCN#CC(C=CC(O)CC(=O)CC(=O)OCC)=C(c1ccc(F)cc1)c1ccc(F)cc1.N=N=N,CCOC(=O)CC(C)=O.CCn1nnnc1C(C=CC=O)=C(c1ccc(F)cc1)c1ccc(F)cc1,0,0,0,-40169.93737030029,-100816.74810791016
CCOC(=O)CC(=O)CC(O)C=CC(=C(c1ccc(F)cc1)c1ccc(F)cc1)c1nnnn1CC,CCOC(=O)CC(=O)CC(O)C=CC(C#N(CC)=N=N=N)=C(c1ccc(F)cc1)c1ccc(F)cc1,CCOC(=O)CC(C)=O.CCn1nnnc1C(C=CC=O)=C(c1ccc(F)cc1)c1ccc(F)cc1,0,0,0,-38805.28913497925,-102705.2540435791
CCOC(=O)CC(=O)CC(O)C=CC(=C(c1ccc(F)cc1)c1ccc(F)cc1)c1nnnn1CC,CCN=N=N.CCOC(=O)CC(=O)CC(O)C=CC(C#N)=C(c1ccc(F)cc1)c1ccc(F)cc1,CCOC(=O)CC(C)=O.CCn1nnnc1C(C=CC=O)=C(c1ccc(F)cc1)c1ccc(F)cc1,0,0,0,-43793.722801208496,-104286.38168334961
CCOC(=O)CC(=O)CC(O)C=CC(=C(c1ccc(F)cc1)c1ccc(F)cc1)c1nnnn1CC,CCN=N=N.CCOC(=O)CC(=O)CC(O)C=CC(C#N)=C(c1ccc(F)cc1)c1ccc(F)cc1,CCOC(=O)CC(C)=O.CCn1nnnc1C(C=CC=O)=C(c1ccc(F)cc1)c1ccc(F)cc1,0,0,0,-43098.82912826538,-103622.18183898926
CCOC(=O)CC(=O)CC(O)C=CC(=C(c1ccc(F)cc1)c1ccc(F)cc1)c1nnnn1CC,CCN=N=N.CCOC(=O)CC(=O)CC(O)C=CC(C#N)=C(c1ccc(F)cc1)c1ccc(F)cc1,CCOC(=O)CC(C)=O.CCn1nnnc1C(C=CC=O)=C(c1ccc(F)cc1)c1ccc(F)cc1,0,0,0,-48965.05045700073,-97712.94822692871
CCOC(=O)CC(=O)CC(O)C=CC(=C(c1ccc(F)cc1)c1ccc(F)cc1)c1nnnn1CC,CCN#CC(C=CC(O)CC(=O)CC(=O)OCC)=C(c1ccc(F)cc1)c1ccc(F)cc1.C[SiH](C)N=N=N,CCOC(=O)CC(C)=O.CCn1nnnc1C(C=CC=O)=C(c1ccc(F)cc1)c1ccc(F)cc1,0,0,3,-36205.333251953125,-101329.64195251465
CCOC(=O)CC(=O)CC(O)C=CC(=C(c1ccc(F)cc1)c1ccc(F)cc1)c1nnnn1CC,CCOC(=O)CC(=O)CC(O)C=CC(C(=O)N(CC)=N=N)=C(c1ccc(F)cc1)c1ccc(F)cc1.N,CCOC(=O)CC(C)=O.CCn1nnnc1C(C=CC=O)=C(c1ccc(F)cc1)c1ccc(F)cc1,0,0,1,-40623.96933364868,-93067.85432434082
CCOC(=O)CC(=O)CC(O)C=CC(=C(c1ccc(F)cc1)c1ccc(F)cc1)c1nnnn1CC,CCN#CC(C=CC(O)CC(=O)CC(=O)OCC)=C(c1ccc(F)cc1)c1ccc(F)cc1.N=N=N,CCOC(=O)CC(C)=O.CCn1nnnc1C(C=CC=O)=C(c1ccc(F)cc1)c1ccc(F)cc1,0,0,0,-41577.83093261719,-100110.39384460449
CCOC(=O)CC(=O)CC(O)C=CC(=C(c1ccc(F)cc1)c1ccc(F)cc1)c1nnnn1CC,CCN=N=N.CCOC(=O)CC(=O)CC(O)C=CC(C#N)=C(c1ccc(F)cc1)c1ccc(F)cc1,CCOC(=O)CC(C)=O.CCn1nnnc1C(C=CC=O)=C(c1ccc(F)cc1)c1ccc(F)cc1,0,0,0,-46289.07354736328,-98003.19486999512
CCOC(=O)CC(=O)CC(O)C=CC(=C(c1ccc(F)cc1)c1ccc(F)cc1)c1nnnn1CC,CCN=N=N.CCOC(=O)CC(=O)CC(O)C=CC(C#N)=C(c1ccc(F)cc1)c1ccc(F)cc1,CCOC(=O)CC(C)=O.CCn1nnnc1C(C=CC=O)=C(c1ccc(F)cc1)c1ccc(F)cc1,0,0,0,-38184.72092819214,-107681.70344543457
CCOC(=O)CC(=O)CC(O)C=CC(=C(c1ccc(F)cc1)c1ccc(F)cc1)c1nnnn1CC,CCN=N=N.CCOC(=O)CC(=O)CC(O)C=CC(C#N)=C(c1ccc(F)cc1)c1ccc(F)cc1,CCOC(=O)CC(C)=O.CCn1nnnc1C(C=CC=O)=C(c1ccc(F)cc1)c1ccc(F)cc1,0,0,0,-47777.63864517212,-99799.77763366699
CCOC(=O)CC(=O)CC(O)C=CC(=C(c1ccc(F)cc1)c1ccc(F)cc1)c1nnnn1CC,CCN=N=N.CCOC(=O)CC(=O)CC(O)C=CC(C#N)=C(c1ccc(F)cc1)c1ccc(F)cc1,CCOC(=O)CC(C)=O.CCn1nnnc1C(C=CC=O)=C(c1ccc(F)cc1)c1ccc(F)cc1,0,0,0,-50220.672103881836,-95931.701171875
CCOC(=O)CC(=O)CC(O)C=CC(=C(c1ccc(F)cc1)c1ccc(F)cc1)c1nnnn1CC,CCN#CC(C=CC(O)CC(=O)CC(=O)OCC)=C(c1ccc(F)cc1)c1ccc(F)cc1.N=N=N,CCOC(=O)CC(C)=O.CCn1nnnc1C(C=CC=O)=C(c1ccc(F)cc1)c1ccc(F)cc1,0,0,0,-43379.999923706055,-99935.34768676758
CCOC(=O)CC(=O)CC(O)C=CC(=C(c1ccc(F)cc1)c1ccc(F)cc1)c1nnnn1CC,CCN#CC(C=CC(O)CC(=O)CC(=O)OCC)=C(c1ccc(F)cc1)c1ccc(F)cc1.N=N=N,CCOC(=O)CC(C)=O.CCn1nnnc1C(C=CC=O)=C(c1ccc(F)cc1)c1ccc(F)cc1,0,0,0,-39549.978969573975,-97305.75291442871
